Sublocation,ProductID,Description,Std Pkng,UnitsQoH,UnitsPacked,UnitsTransit,UnitsWIP,Total Std cost,Total Avg cost,Total Item price
INV,105940,GRAPEFRUIT,,170.3511,0,0,0,0,0,0
INV,105941,WHITE GRAPEFRUIT,,96,0,0,0,0,0,0
INV,105942,JUNIPER BERRY,,40,0,0,0,0,0,0
INV,105943,BAY LAUREL LEAF,,214.6395,0,0,0,0,0,0
INV,105944,LAVENDER,,59.06521,0,0,0,0,0,0
INV,105945,LEMONGRASS,,114.07461,0,0,0,0,0,0
INV,105946,LEMON,,219.7116,0,0,0,0,0,0
INV,105947,LIME,,142.6395,0,0,0,0,0,0
INV,105948,MANDARIN GREEN,,96,0,0,0,0,0,0
INV,105949,MARJORAM,,13.34859,0,0,0,0,0,0
INV,105950,MYRRH,,192,0,0,0,0,0,0
INV,105951,ORANGE,,288,0,0,0,0,0,0
INV,105952,OREGANO,,14.01693,0,0,0,0,0,0
INV,105953,PEPPERMINT,,128.7837,0,0,0,0,0,0
INV,105954,PETITGRAIN,,120,0,0,0,0,0,0
INV,105955,ROSEMARY,,96.59875,0,0,0,0,0,0
INV,105956,SIBERIAN FIR,,133.50972,0,0,0,0,0,0
INV,105957,TANGERINE,,114.927,0,0,0,0,0,0
INV,105958,THYME,,113.17555,0,0,0,0,0,0
INV,105959,VETIVER,,176,0,0,0,0,0,0
INV,105960,WILD ORANGE,,192,0,0,0,0,0,0
INV,105961,WINTER GREEN,,96,0,0,0,0,0,0
INV,105962,YLANG YLANG,,56.7837,0,0,0,0,0,0
INV,105963,ACAI BERRY (B/O MID FEB.) EXTRACT (25 KG),,2.2228,0,0,0,833.55,859.46999,0
INV,105964,"DIINDOLYLMETHANE 3, 3' (25 KG)",,1,0,0,0,2000,2000,0
INV,105965,ALFALFA EXTRACT 10:1 (25 KG),,1,0,0,0,300,300,0
INV,105966,POMEGRANATE JUICE POWDER (20 KG),,1.92316,0,0,0,538.4848,538.4848,0
INV,105969,SLIPPERY ELM BARK EXTRACT 10:1 (25 KG),,2.34903,0,0,0,704.709,704.709,0
INV,105970,BCAA (25 KG),,2,0,0,0,862.5,862.5,0
INV,105971,BROCCOLI EXTRACT POWDER (25 KG),,1,0,0,0,300,300,0
INV,105972,BITTER MELON EXTRACT 10:1 (25 KG),,0.1837,0,0,0,55.11,55.11,0
INV,105974,GREEN TEE EXTRACT 80% ( 25 KG),,0.8402,0,0,0,357.085,357.085,0
INV,105975,KELP EXTRACT 10:1 (25 KG),,1,0,0,0,350,350,0
INV,105977,ACEROLA CHERRY POWDER (25 KG),,1.6199,0,0,0,809.95,809.95,0
INV,105980,"DRUM HEATER, Briskheat Silicone Rubber 55 Gallon",,1,0,0,0,0,161.95,0
INV,105981,"DIATAMACEOUS EARTH (1,000 LBS) FOOD GRADE SUPER SACK",,1.74571,0,0,0,436.4275,436.4275,0
INV,105988,GRAPEOLA 100% GRAPE SEED OIL (3 liter),,12,0,0,0,137.4,137.4,137.4
INV,105989,SUN FLOWER OIL 100% Non - GMO (35 LB),,0.30195,0,0,0,12.98083,12.98083,12.98083
INV,105991,OREGANO LEAVES REGAL (3 oz),,24,0,0,0,33.36,33.36,33.36
INV,105992,OREGANO LEAVES REGAL (8 oz),,24,0,0,0,49.2,49.2,49.2
INV,105994,CELERY SEED REGAL (5 lb),,1,0,0,0,12.49,12.49,12.49
INV,105995,OREGANO REGAL BULK (20 lb),,1,0,0,0,49.99,49.99,0
INV,105999,PARSLEY FLAKES REGAL BULK ( 20 lb),,3,0,0,0,279.93,279.93,279.93
INV,106001,AVOCADO OIL 100 % PURE (50 lb),,1,0,0,0,162.99,162.99,162.99
INV,106002,DUTCH COCOA POWDER (5 lb),,44,0,0,0,687.28,687.281805,687.28
INV,106013,"LABEL 1"" x 0.5"" Weatherproof Polyester Laser",,580.19375,0,0,0,289.806778,260.273647,289.806778
INV,106014,"VINEGAR POWDER, APPLE CIDER ( 25 LB)",,1,0,0,0,161.2,161.2,161.2
INV,106015,SODIUM TRIPOLYPHOSPHATE LITE (55.1156 LBS) TECH,,1.41467,0,0,0,36.646081,36.63841,0
INV,106018,NUTELLA HAZELNUT SPREAD 6.6 LB  (2/case),,10,0,0,0,392.4,382.4,382.4
INV,106019,THIN WALL PLASTIC COLD CUP 7 oz TRANSLUCENT (2500/case),,20,0,0,0,699,699,699
INV,106020,"BALLPOINT PENS, BIC ROUND STIC XTRA- LIFE ( 60/pack)",,1,0,0,0,5.09,5.09,5.09
INV,106026,CORE BY ACOPA 1O OZ STEMLESS FLUTE GLASS (12/case),,1,0,0,0,16.49,16.49,16.49
INV,106027,CLEAR SAN PLASTIC BEVERAGE PITCHER 60 oz,,384,0,0,0,687.36,687.36,687.36
INV,106029,ALMOND FLOUR (25 LBS),,325.12,0,0,0,0,25196.8,0
INV,106030,EDTA CALCIUM DISODIUM (For Capsules) POWDER (25 KG) BULK SUPPLEMENTS,,6.512,0,0,0,2265.26432,3713.03,0
INV,106033,"DISPOSABLE POLY APRON 42"" x 24"". 50 MIL (100/box)",,13,0,0,0,38.61,32.31,38.61
INV,106036,"HANGING FILE FOLDER,5-TAB,LETTER SIZE (50/box)",,1,0,0,0,16.05,16.05,16.05
INV,106043,NORFOX CAPB  (480 LBS) Cocamidopropyl Betaine 30%,,1,0,0,0,288,288,0
INV,106049,LABEL 2 X 5 WEATHERPROOF POLYESTER LASER ( 8/sheet),,100,0,0,0,49.95,49.95,49.95
INV,106052,SORTKWIK FINGER TIP MOISTENER,,2,0,0,0,5.38,5.38,5.38
INV,106053,BELT FOR FR900 SEALING MACHINE 50 psc,,1,0,0,0,34,34,34
INV,106058,RUBBER STAMP .5 X 1.5,,3,0,0,0,20.85,20.85,20.85
INV,106062,TVP TEXTURED VEGETABLE PROTEIN (25 LBS),,2,0,0,0,97.88,97.88,0
INV,106064,OXYGEN ABSORBERS 1 X 1000 cc,,1,0,0,0,34.99,34.99,0
INV,106065,SCREEN PROTECTOR FOR DELL INSPIRON 15 300,,2,0,0,0,25.98,28.98,0
INV,10607,SODIUM BICARBONATE USP NO. 1 POWDERED (50 LBS),,342.902,0,0,0,4672.03975,4672.037389,0
INV,106071,SHRINK BAND 75 X 28 ( 250/case),,2883,0,0,0,29.4066,29.4066,29.4066
INV,106072,SHRINK BAND 66 X 25 (250/case),,2440,0,0,0,23.668,23.668,23.668
INV,106086,APRICOT KERNEL OIL (30 LBS),,2,0,0,0,216.6,216.6,0
INV,106087,ARGAN OIL (30 LBS),,1,0,0,0,640.33,640.33,0
INV,106088,CASTOR OIL (440 LBS),,1,0,0,0,635.67,635.67,0
INV,106089,EVENING PRIMROSE OIL (30 LBS),,1,0,0,0,597.81,597.81,0
INV,106090,HEMPSEED OIL (30 LBS),,1,0,0,0,151.5,151.5,0
INV,106095,REGAL EVERYTHING BAGEL SEASONING (5 LBS),,24,0,0,0,315.84,315.84,0
INV,106096,PINK SPRINKLES (10 LBS),,5,0,0,0,73.95,73.95,0
INV,106097,RED SPRINKLES (10 LBS),,5,0,0,0,73.95,73.95,0
INV,106098,PURPLE SPRINKLES (10 LBS),,5,0,0,0,73.95,73.95,0
INV,106099,16 OZ RECTANGULAR PLASTIC SPICE STORAGE CONTAINER/SHAKE LID ,,24,0,0,0,18.72,18.72,18.72
INV,106100,32 OZ RECTANGULAR PLASTIC SPICE STORAGE CONTAINER/SHAKE LID ,,24,0,0,0,26.16,26.16,26.16
INV,106101,8.5 OZ ROUND PLASTIC SPICE STORAGE CONTAINER/SHAKE LID ,,24,0,0,0,16.32,16.32,16.32
INV,106102,GOURMET PEPPERCORN MEDLEY 8 OZ,,24,0,0,0,124.56,124.56,124.56
INV,106114,"AIR DUSTER,10 OZ (PACK OF 6)",,1,0,0,0,18.99,18.99,18.99
INV,106116,GLOVES (SMALL) 1000/box,,1,0,0,0,0,42.99,0
INV,106123,SURFACE MOUNT SANITARY NAPKIN DISPOSAL RECEPTACLE B-254,,1,0,0,0,85.91,85.91,85.91
INV,106124,HALF FOLD PAPER TOILET SEAT COVER ( 5000/case),,1,0,0,0,34.99,34.99,34.99
INV,106125,LAVEX JANITORIAL STAINLESS STEEL TOILET COVER DISPENSER,,3,0,0,0,68.19,68.19,68.19
INV,106126,"TABLECRAFT B22 EMPLOYEE MUST WASH HANDS SIGN 9""X3""",,3,0,0,0,8.37,8.37,8.37
INV,10621,CITRIC ACID ANHY F6000 USP FCC KSHR (50 LBS),,1.2515,0,0,0,0,53.845519,0
INV,10662,CASSIA CINNAMON GROUND (25 LBS),,2.44,0,0,0,174.1672,165.453868,0
INV,10663,QUICK OATS (25 LBS),,1.1,0,0,0,16.72,16.720418,0
INV,10665,MOUSE PAD,,5,0,0,0,4.95,4.95,4.95
INV,10668,CEYLON CINNAMON GROUND (5 LBS),,1.077,0,0,0,44.157,51.15,0
INV,10728,COLLAGEN PEPTIDES (2.25 LBS),,0.22438,0,0,0,10.094856,10.094871,0
INV,10739,CALCIUM CHLORIDE TECH GRADE (ICE MELT) B/O DO NOT ORDER MORE,,46.16,0,0,0,556.228,822.567037,0
INV,10744,OLD FASHIONED OATS ROLLED (25 LBS),,17.36,0,0,0,263.872,267.234646,277.76
INV,10745,STEEL CUT OATS (25 LBS),,158.92,0,0,0,2415.584,2415.584,0
INV,10759,DUTCH BAKING COCOA (50 LBS),,1,0,0,0,116.85,118.893333,0
INV,10771,"CLEANING TOWELS 14"" x 12"" Cleaning Solutions 79142 (150/pack)",,1,0,0,0,29.99,29.99,0
INV,10772,"STRETCH FILM - 18"" x 1500' 80 Gauge Pallet Wrap (4/case) Lavex Industries",,53555.438818,0,0,0,401.55868,417.616004,0
